,nums,labels
9778,five hundred and thirty one; seven hundred and eleven,1
9779,two hundred and sixty nine; eight hundred and fifteen,1
9780,three hundred and seventeen; one hundred and forty five,0
9781,five hundred and twenty; four hundred and ninety nine,0
9782,six hundred and seventy two; seven hundred and eighty six,1
9783,five hundred and twenty one; eight hundred and thirty nine,1
9784,seven hundred and twenty two; eight hundred and ninety eight,1
9785,nine hundred and forty; seven hundred and eighty one,0
9786,eight hundred and eighty five; four hundred and twenty one,0
9787,one hundred and eighty; three hundred and ninety seven,1
9788,three hundred and eighteen; five hundred and thirty five,1
9789,seventy; two hundred and fifty three,1
9790,one hundred and sixty six; nine hundred and forty three,1
9791,eight hundred and twenty three; four hundred and twenty four,0
9792,eight hundred and eighty three; seven hundred and seventy four,0
9793,eight hundred and ninety three; eight hundred and seventy four,0
9794,six hundred and seventy one; three hundred and fifty two,0
9795,eight hundred; seven hundred and fifty five,0
9796,one hundred and one; two hundred and fifty five,1
9797,two hundred and thirty two; four hundred and twenty five,1
9798,six hundred and forty one; three hundred and ninety seven,0
9799,two hundred and seventy; two hundred and forty one,0
9800,one hundred and sixty five; seven hundred and ninety two,1
9801,sixty three; five hundred and eighty eight,1
9802,one hundred and ninety two; four hundred and eighty five,1
9803,six hundred and fifty; three hundred and thirty six,0
9804,seven hundred and ninety five; two hundred and sixty,0
9805,nine hundred and thirty one; three hundred and fifty six,0
9806,one hundred and ninety seven; four hundred and sixty six,1
9807,nine hundred and fifty three; three hundred and seventy four,0
9808,nine hundred and sixty nine; one hundred and seventy one,0
9809,one hundred and fifty six; eight hundred and ninety five,1
9810,five hundred and thirty four; two hundred and four,0
9811,three hundred and fifty six; two hundred and seventy seven,0
9812,eight hundred and twenty; three hundred and forty three,0
9813,thirteen; seven hundred and sixty five,1
9814,eight hundred and sixty six; seventy nine,0
9815,four hundred and ninety four; seven hundred and fifty nine,1
9816,three hundred and six; eight hundred and thirteen,1
9817,one hundred and ten; four hundred and thirty one,1
9818,one hundred and seventy six; one hundred and seventy two,0
9819,eight hundred and thirty three; five hundred and fifty eight,0
9820,one hundred and forty one; one hundred and twenty eight,0
9821,eight hundred and ninety eight; eight hundred and four,0
9822,nine hundred and sixty five; four hundred and seventy five,0
9823,eight hundred and twenty two; two hundred and twenty three,0
9824,six hundred and sixty four; five hundred and sixty three,0
9825,six hundred; two hundred and thirty seven,0
9826,two hundred and sixty one; six hundred and twenty nine,1
9827,one hundred and forty three; two hundred and forty eight,1
9828,two hundred and fifty five; nine hundred and eighty two,1
9829,eight hundred and seventy; four hundred and seventy nine,0
9830,five hundred and eleven; eight hundred and forty five,1
9831,four hundred and seventy four; five hundred and forty nine,1
9832,two hundred and sixty one; one hundred and twenty nine,0
9833,six hundred and thirty six; nine hundred and ninety seven,1
9834,one hundred and forty two; seven hundred and sixty seven,1
9835,nine hundred and ninety six; eight hundred and fifteen,0
9836,three hundred and three; four hundred and twenty two,1
9837,eight hundred and ninety one; four hundred and forty one,0
9838,two; seven hundred and ninety nine,1
9839,two hundred and eighty four; five hundred and twenty four,1
9840,thirty nine; one hundred and forty five,1
9841,two hundred and thirty seven; four hundred and twenty nine,1
9842,eight hundred and ten; six hundred and twenty three,0
9843,nine hundred and ninety six; eighty seven,0
9844,eight hundred and sixty; five hundred and one,0
9845,one hundred and thirty one; two hundred and thirty five,1
9846,eighty three; nine hundred and seventy four,1
9847,one hundred and seventy five; three hundred and one,1
9848,four hundred and seventy three; six hundred and eighty three,1
9849,eight hundred and seventy eight; seven hundred and eighty,0
9850,one hundred and seventy eight; nine hundred and fifty three,1
9851,three hundred and eleven; four hundred and ninety one,1
9852,three hundred and twenty one; four hundred and twenty two,1
9853,seven hundred and ninety six; nine hundred and seventy one,1
9854,six hundred and ninety nine; seven hundred and ninety nine,1
9855,four hundred and seventy one; seven hundred and ninety seven,1
9856,nine hundred and ninety six; three hundred and seventy five,0
9857,six hundred and thirty nine; four hundred and ninety six,0
9858,five hundred and eighty four; one hundred and twenty,0
9859,three hundred and thirty one; one hundred and thirty seven,0
9860,nine hundred and two; one hundred and forty four,0
9861,nine hundred and fifty seven; six hundred and ninety one,0
9862,seven hundred and forty two; five hundred and five,0
9863,nine hundred and twenty two; one hundred and twelve,0
9864,three hundred and thirty; eight hundred and two,1
9865,eighty two; nine hundred and eighty five,1
9866,eight hundred and four; fifty four,0
9867,six hundred and eighty five; two hundred and eighteen,0
9868,eight hundred and ninety one; one hundred and fifty one,0
9869,six hundred and ninety five; nine hundred and eighty,1
9870,sixty seven; five hundred and sixty six,1
9871,one hundred and fifty six; fifty seven,0
9872,nine hundred and eighty four; five hundred and twenty nine,0
9873,eight hundred and ninety four; sixty two,0
9874,fifty nine; six hundred and forty six,1
9875,six hundred and seventy one; nine hundred and forty seven,1
9876,five hundred and thirty seven; nine hundred and sixty six,1
9877,four hundred and fifty four; eight hundred and twenty eight,1
9878,four hundred and eighteen; four hundred and twenty five,1
9879,five hundred and ninety nine; four hundred and fifty nine,0
9880,one hundred and seventy three; eight hundred and sixty four,1
9881,nine hundred and sixty three; one hundred and ninety eight,0
9882,forty seven; four hundred and sixty five,1
9883,two hundred and sixty nine; one hundred and forty five,0
9884,five hundred and twenty four; eight hundred and sixty four,1
9885,two hundred and thirteen; eight hundred and forty eight,1
9886,eight hundred and thirty three; one hundred and fifty eight,0
9887,four hundred and fourteen; three hundred and fifty seven,0
9888,eight hundred and ninety one; nine hundred and ninety eight,1
9889,eighty four; four hundred and thirteen,1
9890,five hundred and thirty; two hundred and ten,0
9891,six hundred and ninety two; nine hundred and eighty six,1
9892,thirty eight; seven hundred and ninety seven,1
9893,three hundred and eighteen; six hundred and eighty four,1
9894,two hundred and twenty one; one hundred and ninety,0
9895,four hundred and sixty six; seven hundred and ten,1
9896,eight hundred and seventy one; seven hundred and seventy five,0
9897,three hundred and seventy four; four hundred and fifteen,1
9898,nine hundred and three; eight hundred and forty,0
9899,one hundred and eighty two; three hundred and twelve,1
9900,three hundred and forty seven; three hundred and twenty one,0
9901,five hundred and thirteen; two hundred and seventy seven,0
9902,seven hundred and seventy six; nine hundred and forty four,1
9903,eight hundred and ninety six; nine hundred and ninety eight,1
9904,fifty; eight hundred and twenty three,1
9905,five hundred and forty six; three hundred and twenty two,0
9906,six hundred and seventy eight; five hundred and thirty seven,0
9907,one hundred and eighty five; two hundred and fifty,1
9908,nine hundred and eighteen; seven hundred and forty six,0
9909,three hundred; fifteen,0
9910,three hundred and ten; eight hundred and seventy two,1
9911,one hundred and thirty one; four hundred and twenty eight,1
9912,eight hundred and sixteen; eight hundred and four,0
9913,one hundred and forty four; two hundred and sixty nine,1
9914,two hundred and eighty two; six hundred and sixty two,1
9915,two hundred and sixty five; nine hundred and fifty six,1
9916,seven hundred and nineteen; six hundred and twenty three,0
9917,two hundred and fifty nine; five hundred and seventy five,1
9918,two hundred and twelve; two hundred and twenty nine,1
9919,two hundred and forty two; two hundred and forty one,0
9920,eight hundred and sixty two; six hundred and sixty two,0
9921,five hundred and seventy one; one hundred and fifty six,0
9922,five hundred and sixty; six hundred and ten,1
9923,five hundred and one; six hundred and fifty,1
9924,nine hundred and fifty one; seven hundred and fifty six,0
9925,eight hundred and twenty; twelve,0
9926,two hundred and sixty seven; five hundred and seventy seven,1
9927,eight hundred and eighty six; sixty four,0
9928,nine hundred and forty three; seven hundred and three,0
9929,three hundred and seventy five; four hundred and fifty nine,1
9930,six hundred and ten; ninety two,0
9931,five hundred and three; one hundred and four,0
9932,eight hundred and eighty; three hundred and twenty nine,0
9933,five hundred and fourteen; nine hundred and thirty four,1
9934,eight hundred and twenty three; four hundred and seventy two,0
9935,one hundred and twenty; six hundred and three,1
9936,one hundred and sixty nine; seven hundred and fifty one,1
9937,four hundred and forty; fifty seven,0
9938,nine hundred and seventy four; eighty,0
9939,seven hundred and sixty two; six hundred and twenty nine,0
9940,nine hundred and fifty eight; fifty,0
9941,seven hundred and twenty eight; eight,0
9942,five hundred and seven; nine hundred and thirty six,1
9943,two hundred and seventy four; three hundred and thirty three,1
9944,five hundred and sixty three; eleven,0
9945,nine hundred and ninety five; five hundred and seventeen,0
9946,five hundred and forty nine; one hundred and three,0
9947,five hundred and ninety two; seven hundred and ninety,1
9948,five hundred and ninety five; four hundred and forty seven,0
9949,three hundred and fourteen; nine hundred and seventy five,1
9950,six hundred and sixty four; eight hundred and three,1
9951,one hundred and ninety; nine hundred and twelve,1
9952,eight hundred and thirty seven; two hundred and forty three,0
9953,three hundred and twenty five; eight hundred and eleven,1
9954,two hundred and three; two hundred and twenty six,1
9955,four hundred and seventy one; five hundred and seventy one,1
9956,eight hundred and eight; nine hundred and thirty four,1
9957,five hundred and fifty six; seven hundred and thirty nine,1
9958,three hundred and twenty three; fifty one,0
9959,three hundred and eighteen; nine hundred and ninety four,1
9960,six hundred and forty eight; nine hundred and fifty two,1
9961,eight hundred and sixty seven; six hundred and sixty five,0
9962,sixty one; three hundred and seventy nine,1
9963,seven hundred and nineteen; five hundred and thirty eight,0
9964,three hundred and ninety two; eight hundred and fifty two,1
9965,three hundred and forty two; three hundred and nineteen,0
9966,three hundred and forty five; seven hundred and ninety,1
9967,one hundred and fifty nine; seven hundred and seventy two,1
9968,four hundred and seventy two; seven hundred and twenty one,1
9969,seven hundred and fifty two; two hundred and sixty,0
9970,three hundred and ninety five; seven hundred and seventy,1
9971,six hundred and thirty four; eight hundred and twenty six,1
9972,two hundred and one; six hundred and eight,1
9973,two hundred and fifty six; six hundred and seventy five,1
9974,seven hundred and fifteen; seven hundred and seventeen,1
9975,five hundred and sixty six; four hundred and twenty five,0
9976,six hundred and fifty six; fifty eight,0
9977,four hundred and seventy four; seven hundred and sixty seven,1
9978,nine hundred and forty two; eight hundred and twenty one,0
9979,one hundred and one; four hundred and fifty three,1
9980,seven hundred and eight; four hundred and thirty seven,0
9981,fifty five; one hundred and sixty seven,1
9982,one hundred and eighty seven; eighty one,0
9983,seven hundred and twenty six; eight hundred and ninety six,1
9984,two hundred and fourteen; five hundred and ninety seven,1
9985,seven hundred and thirty two; one hundred and ninety,0
9986,two hundred and forty six; four hundred and thirty two,1
9987,eight hundred and twenty three; three hundred and seventy three,0
9988,five hundred and seventy two; seven hundred and thirty one,1
9989,two hundred and forty two; seventeen,0
9990,five hundred and eighty three; seven hundred and eleven,1
9991,seven hundred and twenty two; two hundred and two,0
9992,three hundred and ninety five; four hundred and ninety nine,1
9993,three hundred and seventeen; seventy four,0
9994,five hundred and sixty four; eight hundred and seven,1
9995,four hundred and forty three; seven hundred and ninety six,1
9996,four hundred and three; five hundred and fifty eight,1
9997,one hundred and sixty five; five hundred and forty eight,1
9998,nine hundred and ninety three; two hundred and sixty two,0
9999,eight hundred and eighty three; three hundred and seventy eight,0
10000,eight hundred and fourteen; seven hundred and fifty seven,0
10001,fifty two; six hundred and ninety nine,1
10002,six hundred and forty one; three hundred and twenty nine,0
10003,three hundred and ten; five hundred and fourteen,1
10004,four hundred and seventy two; one hundred and eighty six,0
10005,six hundred and fifty five; nine hundred and ninety one,1
10006,ten; two hundred and sixteen,1
10007,thirty nine; seven hundred and thirty eight,1
10008,one hundred and three; nine hundred and sixty seven,1
10009,six hundred and thirty; four hundred and eighty nine,0
10010,seven hundred and eighty one; three hundred and eighty five,0
10011,nine hundred and eleven; seven hundred,0
10012,one hundred and seventy three; six hundred and sixteen,1
10013,four hundred and sixteen; eight hundred and eighty six,1
10014,one hundred and thirty; three hundred and fifteen,1
10015,five hundred and twenty; six hundred and thirty five,1
10016,three hundred and twenty three; two hundred and nineteen,0
10017,eight hundred and twenty one; four hundred and thirty three,0
10018,two hundred and forty eight; five hundred and seventy one,1
10019,four hundred and sixty five; eight hundred and eighty six,1
10020,three hundred; seven hundred and twenty one,1
10021,eight hundred and seventy five; five hundred and seven,0
10022,six hundred and twenty nine; five hundred and forty one,0
10023,two hundred and seventy one; nine hundred and twenty four,1
10024,five hundred and nineteen; three hundred and eighty two,0
10025,five hundred and seventy; eight hundred and eight,1
10026,seven hundred and eighty four; eight hundred and twelve,1
10027,eight hundred and seventy one; one hundred and ninety three,0
10028,one hundred and fifty six; six hundred and forty,1
10029,nine hundred and eighteen; eight hundred and forty,0
10030,eight hundred and seventeen; one hundred and ninety four,0
10031,three hundred and nine; two hundred and ninety four,0
10032,four hundred and forty three; seventy three,0
10033,eight hundred and sixty six; five hundred and fifty nine,0
10034,eight hundred and fifty seven; five hundred and fifty eight,0
10035,three hundred and five; nine hundred and seven,1
10036,six hundred and forty six; twenty five,0
10037,nine hundred and five; ninety two,0
10038,two hundred and sixty five; seven hundred and thirty six,1
10039,five hundred and seventy four; seven hundred and sixty three,1
10040,eight hundred and four; one hundred and eleven,0
10041,five hundred and forty two; eight hundred and fifty four,1
10042,seven hundred and forty eight; nine hundred and fifty four,1
10043,seven hundred and two; eight hundred and five,1
10044,seven hundred and ninety two; nine hundred and twenty nine,1
10045,forty eight; one hundred and twenty five,1
10046,nine hundred and twenty eight; eight hundred and thirteen,0
10047,seven hundred and nineteen; seven hundred and one,0
10048,nine hundred and seventy; one hundred and fifteen,0
10049,seventy three; four hundred and twenty,1
10050,thirteen; eight hundred and twenty eight,1
10051,seven hundred and forty two; seven hundred and seven,0
10052,five hundred and eight; seven hundred and sixteen,1
10053,four hundred and fourteen; eight hundred and sixty four,1
10054,three hundred and ninety four; seven hundred and eighty two,1
10055,five hundred and twenty five; four hundred and forty seven,0
10056,eight hundred and twenty; six hundred and ninety five,0
10057,four hundred and six; two hundred and sixty seven,0
10058,nine hundred and sixty four; sixty one,0
10059,six hundred and eighty; two hundred and fifty eight,0
10060,two hundred and one; nine hundred and forty six,1
10061,seven hundred and twenty three; six hundred and thirty one,0
10062,eight hundred and ninety eight; eighty six,0
10063,four hundred and sixty four; seven hundred and thirty four,1
10064,fourteen; two hundred and sixty three,1
10065,seven hundred and sixty one; three hundred and forty four,0
10066,seven hundred and forty eight; seven hundred and seventy eight,1
10067,five hundred and eight; one hundred and sixty two,0
10068,one hundred and seven; five hundred and ninety,1
10069,eight hundred and ninety three; fifty four,0
10070,six hundred and eighty six; four hundred and fourteen,0
10071,eight hundred and fifty one; two hundred and twenty nine,0
10072,eight hundred and fifty one; six hundred and sixty five,0
10073,eight hundred and fifty five; ninety seven,0
10074,one hundred and forty one; seven hundred and eighty,1
10075,two hundred and twenty seven; eight hundred and ninety four,1
10076,eight hundred and seventeen; eight hundred and ninety two,1
10077,three hundred and fifty nine; four hundred and ninety two,1
10078,eighty one; six hundred and forty one,1
10079,nine hundred and thirty five; eight hundred and two,0
10080,six hundred and fifty three; four hundred and eighty nine,0
10081,one hundred and seventeen; nine hundred and twenty four,1
10082,four hundred and forty nine; seven hundred and ninety one,1
10083,one hundred and eighty three; one hundred and sixty two,0
10084,seven hundred and thirty six; one hundred and eighty one,0
10085,seven hundred and twenty seven; five hundred and seventy seven,0
10086,eight hundred and thirty six; six hundred and eighty seven,0
10087,two hundred and twenty nine; two hundred and seventy three,1
10088,two hundred and nine; five hundred and sixty one,1
10089,seventy; seven hundred and seventy five,1
10090,seven hundred and twenty four; two hundred and thirty six,0
10091,two hundred and six; four hundred and eighty three,1
10092,eight hundred and thirty nine; four hundred and sixty one,0
10093,one hundred and fifty eight; four hundred and six,1
10094,nine hundred and sixty one; nine hundred and seventy two,1
10095,six hundred and thirty six; sixty one,0
10096,eighty one; four hundred and forty,1
10097,nine hundred and forty four; four hundred and forty three,0
10098,eight hundred and thirty eight; nine hundred and sixty nine,1
10099,four hundred and sixty seven; nine hundred and fifty two,1
10100,nine hundred and forty nine; two hundred and ninety seven,0
10101,four hundred and forty nine; four hundred and three,0
10102,five hundred and eighty seven; two hundred and thirty three,0
10103,seven hundred and eighty one; nine hundred and eighty seven,1
10104,two hundred and eighty six; nine hundred and eighty two,1
10105,forty six; six hundred and eighty six,1
10106,sixteen; six hundred and thirty seven,1
10107,four hundred and ninety one; four hundred and ninety two,1
10108,nine hundred and four; fifty nine,0
10109,three hundred and fifty one; three hundred and twenty five,0
10110,seven hundred and eighty three; nine hundred and sixty one,1
10111,ninety eight; two hundred and twenty five,1
10112,five hundred and eighty two; six hundred and forty one,1
10113,ninety one; six hundred and ninety six,1
10114,five hundred and thirteen; six hundred and eighty two,1
10115,four hundred and twenty two; four hundred and eighty four,1
10116,twenty three; three hundred and fifty three,1
10117,three hundred and thirty two; two hundred and seventy nine,0
10118,two hundred and eighty nine; three hundred and seven,1
10119,seven hundred and fifty eight; forty three,0
10120,nine hundred and twenty one; three hundred and nine,0
10121,two hundred and thirteen; one hundred and sixty three,0
10122,one hundred and nine; two hundred and twenty seven,1
10123,three hundred and seventy nine; twenty,0
10124,one hundred and twenty; seven hundred and seventy six,1
10125,four hundred and seventy eight; seventy seven,0
10126,five hundred and eighty; eight hundred and twenty four,1
10127,forty two; three hundred and sixty three,1
10128,six hundred and sixty three; four hundred and twenty five,0
10129,six hundred and ninety eight; six hundred and fifty,0
10130,three hundred and seven; one hundred and seventy two,0
10131,four hundred and twenty four; nine hundred and sixty six,1
10132,seven hundred and thirty five; sixty five,0
10133,five hundred and seventy nine; eight hundred and ninety three,1
10134,nine hundred and seventy five; eight hundred and ninety two,0
10135,four hundred and eighty three; six hundred and twenty three,1
10136,two hundred and fourteen; seven hundred and fifty three,1
10137,nine hundred and fifty two; eight hundred and seventy five,0
10138,three hundred and sixteen; two hundred and eight,0
10139,five hundred and thirty six; one hundred and forty eight,0
10140,one hundred and three; four hundred and forty six,1
10141,fifty seven; six hundred and two,1
10142,five hundred and seventy; three hundred and seventy eight,0
10143,five hundred and fifty; eight hundred and sixteen,1
10144,eight hundred and four; one hundred and seventy,0
10145,two hundred and sixty eight; four hundred and nine,1
10146,five hundred and eighty; nine hundred and thirty nine,1
10147,one hundred and ninety three; nine hundred and sixty,1
10148,four hundred and thirty nine; two hundred and forty seven,0
10149,nine hundred and seventeen; two hundred and seventy seven,0
10150,five hundred and fifty eight; seven hundred and thirty five,1
10151,five hundred and thirty one; ninety three,0
10152,fifty seven; seven hundred and thirty one,1
10153,three hundred and twenty eight; four hundred and forty one,1
10154,three hundred and ten; five hundred and forty eight,1
10155,six hundred and ninety; one hundred and eighty nine,0
10156,five hundred and twenty nine; two hundred and forty nine,0
10157,five hundred and eighty; three hundred and eighty two,0
10158,forty two; one hundred and twenty six,1
10159,three hundred and eighty three; forty two,0
10160,six hundred and sixty eight; five hundred and eighteen,0
10161,two hundred and forty four; eight hundred and twelve,1
10162,two hundred and twenty one; five hundred and forty three,1
10163,two hundred and thirty four; one hundred and sixty eight,0
10164,eight hundred and ninety two; five hundred and fifty nine,0
10165,two hundred and fifty seven; two hundred and eighteen,0
10166,forty four; five hundred and fifty five,1
10167,one hundred and ninety seven; two hundred and twenty three,1
10168,nine hundred and forty three; seven hundred and ninety five,0
10169,one hundred and fifty nine; nine hundred and forty five,1
10170,thirty; one hundred and sixteen,1
10171,five hundred and forty three; six hundred and ninety nine,1
10172,nine hundred and eighteen; four hundred and ninety six,0
10173,five hundred and eighty six; two hundred and thirty six,0
10174,eight hundred and ninety eight; eight hundred and twenty six,0
10175,eight hundred and thirty one; eight hundred and nineteen,0
10176,sixty seven; four hundred and eighteen,1
10177,one hundred and seventy six; one hundred and forty one,0
10178,five hundred and three; thirty one,0
10179,fifty two; nine hundred and fifty one,1
10180,two hundred and four; one hundred and fifty,0
10181,one hundred and ten; three hundred and eighty one,1
10182,three hundred and twenty nine; five hundred and seventy,1
10183,one hundred and twenty six; five hundred and sixteen,1
10184,three hundred and forty seven; five hundred and seventy seven,1
10185,seven hundred and sixty two; thirty two,0
10186,five hundred and sixty one; one hundred and eight,0
10187,three hundred and ten; one hundred and thirty eight,0
10188,ninety eight; five hundred and twenty five,1
10189,six hundred and forty eight; six hundred and twenty two,0
10190,nine hundred and fifty eight; four hundred and sixty two,0
10191,nine hundred and four; two hundred and fifty six,0
10192,eight hundred and eighty; four hundred and forty,0
10193,six hundred and seventy two; nine hundred and thirty seven,1
10194,five hundred and eighty one; one hundred and twenty five,0
10195,four hundred and sixty one; three hundred and seven,0
10196,one hundred and ten; one hundred and eighty nine,1
10197,nineteen; one hundred and twenty six,1
10198,seven hundred and forty eight; eight hundred and thirty,1
10199,fifty two; five hundred and twenty three,1
10200,one hundred and nine; eight hundred and sixty six,1
10201,eight hundred and thirteen; three hundred and forty eight,0
10202,one hundred and fifty; one hundred and ninety two,1
10203,five hundred and sixty; eight hundred and sixty one,1
10204,seventy four; five hundred and fifty eight,1
10205,eight hundred and thirty six; two hundred and fourteen,0
10206,seven hundred and sixty eight; three hundred and forty two,0
10207,four hundred and forty eight; five hundred and thirty seven,1
10208,seven hundred and sixty five; eight hundred and eleven,1
10209,one hundred and ninety one; one hundred and thirty nine,0
10210,five hundred and ninety eight; five hundred and thirty three,0
10211,two hundred and forty seven; one hundred and sixty eight,0
10212,seven hundred and fourteen; seven hundred and eighty four,1
10213,three hundred and thirty nine; five hundred and fourteen,1
10214,four hundred and thirty one; two hundred and twenty eight,0
10215,one hundred and eighteen; five hundred and seventy nine,1
10216,five hundred and ninety seven; nine hundred and sixty nine,1
10217,eight hundred and thirty two; three hundred and seventy six,0
10218,one hundred and ten; one hundred and eighty one,1
10219,one hundred and twenty one; two hundred and thirteen,1
10220,seven hundred and fifty; one hundred and sixty eight,0
10221,three hundred and forty four; nine hundred and eighty eight,1
10222,two hundred and thirty three; fifty one,0
10223,one hundred and fifty nine; three hundred and sixty seven,1
10224,one hundred and eight; fifty two,0
10225,one hundred and sixty three; three hundred and fifty seven,1
10226,one hundred and twelve; eight hundred and two,1
10227,one hundred and eighty two; six hundred and eighty six,1
10228,fifty six; four hundred and five,1
10229,six hundred and forty five; three hundred and fifty five,0
10230,one hundred and seventy one; seven hundred and seventy,1
10231,eight hundred and seventy four; two hundred and seventy five,0
10232,five hundred and fifty eight; three hundred and eleven,0
10233,two hundred and twenty eight; four hundred and sixty one,1
10234,four hundred and eight; four hundred and twenty seven,1
10235,eight hundred and sixty; seven hundred and one,0
10236,five hundred and thirty eight; fifty nine,0
10237,seven hundred and forty three; one hundred and fifty two,0
10238,six hundred and fifty two; five hundred and twenty,0
10239,three hundred and seventy; eighty four,0
10240,nine hundred and fifty four; seven hundred and fifty nine,0
10241,six hundred and fifty five; eight hundred and forty nine,1
10242,forty nine; one hundred and eighty six,1
10243,three hundred and thirty; four hundred and nineteen,1
10244,three hundred and eighty seven; nine hundred and thirty two,1
10245,three hundred and twenty two; two hundred and fifty nine,0
10246,four hundred and eighty seven; seven hundred and forty two,1
10247,eight hundred and thirty five; three hundred and thirty five,0
10248,nine hundred and thirty six; nine hundred and four,0
10249,two hundred and seventy four; five hundred and ninety one,1
10250,four hundred and twenty one; four hundred and thirty seven,1
10251,seven hundred and ten; thirty four,0
10252,four hundred and twenty one; one hundred and ninety eight,0
10253,four hundred and fifty six; eight hundred and eighty,1
10254,four hundred and ninety three; two hundred and ninety three,0
10255,ninety seven; seven hundred and forty nine,1
10256,twenty nine; two hundred and five,1
10257,three hundred and fifty; seventy nine,0
10258,five hundred and eighty; two hundred and ninety two,0
10259,two hundred and fifty nine; one hundred and forty three,0
10260,eight hundred and eighty eight; ninety one,0
10261,five hundred and seventy four; nine hundred and thirty seven,1
10262,sixty three; three hundred and fifty,1
10263,seven hundred and twenty nine; one hundred and twenty five,0
10264,four hundred and fifty; six hundred and fifty eight,1
10265,seven hundred and fifty seven; twenty two,0
10266,nine hundred and ninety five; three hundred and forty one,0
10267,five hundred and ninety seven; six hundred and forty two,1
10268,nine hundred and ninety nine; eight hundred and ninety five,0
10269,nine hundred and twenty one; seven hundred and fifty eight,0
10270,five hundred and ten; five hundred and eleven,1
10271,one hundred and eighty two; seven hundred and forty two,1
10272,one hundred and seventy seven; one hundred and thirty five,0
10273,eight hundred and eighty two; five hundred and fifty five,0
10274,one hundred and seventy four; four hundred and sixty seven,1
10275,two hundred and ninety; eight hundred and seventeen,1
10276,two hundred and eighty six; one hundred and twenty nine,0
10277,one hundred and seventy three; four hundred and twenty eight,1
10278,two hundred and sixty three; five hundred and seven,1
10279,fifty two; eight hundred and ninety nine,1
10280,eight hundred and fifty eight; twenty five,0
10281,twenty three; nine hundred and thirty nine,1
10282,four hundred and fifty three; four hundred and fifty seven,1
10283,two hundred and two; three hundred and thirty one,1
10284,one hundred and sixty nine; four hundred and fifty nine,1
10285,nine hundred and thirteen; two hundred and ninety seven,0
10286,six hundred and thirty eight; nine hundred and sixty seven,1
10287,seven hundred and fifty eight; three hundred and twenty four,0
10288,two hundred and twenty six; nine hundred and seventy two,1
10289,two hundred and sixty one; four hundred and five,1
10290,one hundred and fifty two; nine hundred and ninety nine,1
10291,nine hundred and sixteen; five hundred and forty five,0
10292,one hundred and seventy four; six hundred and eighty,1
10293,three hundred and eighty eight; one hundred and twenty seven,0
10294,six hundred and thirty five; six hundred and forty five,1
10295,two hundred and sixty six; one hundred and sixty eight,0
10296,four hundred and sixty three; two hundred and twelve,0
10297,two hundred and twelve; six hundred and seventy five,1
10298,seven hundred and sixty; five hundred and nine,0
10299,five hundred and twenty eight; one hundred and seventy six,0
10300,two hundred and sixteen; four hundred and eighty five,1
10301,one hundred and seventy three; seven hundred and ninety five,1
10302,four hundred and thirty two; six hundred and forty seven,1
10303,four hundred and eighty seven; nine hundred and eighty six,1
10304,six hundred and twenty nine; four hundred and ninety four,0
10305,seventy four; one hundred and twenty three,1
10306,three hundred and eleven; eight hundred and ninety one,1
10307,two hundred and twenty eight; five hundred and ninety nine,1
10308,four hundred and twenty four; four hundred and fifty,1
10309,six hundred and thirty; seven hundred and nine,1
10310,five hundred and thirty two; two hundred and forty six,0
10311,three hundred and ten; seven hundred and twenty three,1
10312,six hundred and two; eight hundred and twenty four,1
10313,two hundred and ninety; five hundred and ninety six,1
10314,nine hundred and one; two hundred and eighty four,0
10315,nine hundred and forty nine; eighty seven,0
10316,eight hundred and seventy three; two hundred and sixty seven,0
10317,six hundred and seventy three; three hundred and seventy six,0
10318,seventy six; seven hundred and seventy seven,1
10319,two hundred and fifty seven; six hundred and thirty one,1
10320,two hundred and eighty one; nine hundred and seventy nine,1
10321,nine hundred and ninety one; one hundred and twenty eight,0
10322,eighty five; six hundred and eighty four,1
10323,nine hundred and forty four; one hundred and forty eight,0
10324,two hundred and seventy three; one hundred and twenty four,0
10325,seven hundred and fifteen; one hundred and fifty eight,0
10326,six hundred and thirteen; five hundred and six,0
10327,seven hundred and thirty five; four hundred and thirty,0
10328,two hundred and forty six; two hundred and twenty three,0
10329,eighty eight; nine hundred and seventy two,1
10330,two hundred and fifty five; six hundred and thirty seven,1
10331,eight hundred and ninety eight; four hundred and ninety one,0
10332,seventy three; seven hundred and fifty two,1
10333,two hundred and sixteen; one hundred and thirty seven,0
10334,nine hundred and sixty nine; seven hundred and eighty five,0
10335,two hundred and fifty eight; six hundred and eighty eight,1
10336,one hundred and ninety one; three hundred and thirteen,1
10337,two hundred and thirty one; eight hundred and sixty three,1
10338,four hundred and four; one hundred and eighty two,0
10339,seven hundred and seventy three; six hundred and four,0
10340,seven hundred and forty four; seven hundred and seventy eight,1
10341,two hundred and ninety four; six hundred and ninety six,1
10342,seven hundred and seventy three; six hundred and seventy,0
10343,five hundred and thirty nine; six hundred and twenty four,1
10344,four hundred and sixty; seven hundred and ninety six,1
10345,nine hundred and ninety three; nine hundred and twenty nine,0
10346,forty three; two hundred and ninety seven,1
10347,six hundred and eight; one hundred and forty four,0
10348,six hundred and seventy eight; nine hundred,1
10349,five hundred and eighty three; six hundred and thirty five,1
10350,seven hundred and fifty one; nine hundred and forty five,1
10351,five hundred and thirty seven; sixty eight,0
10352,two hundred and eighty three; six hundred and seventy one,1
10353,sixty eight; nine hundred and sixty nine,1
