,nums,labels
1023,huit cent vingt sept; cent quatre vingt seize,0
1024,quatre cent quatre vingt onze; quatre cent quatre,0
1025,cinq cent soixante dix sept; huit cent trente cinq,1
1026,quatre cent soixante quatorze; quatre cent cinquante six,0
1027,deux cent soixante trois; quatre cent quatre vingt huit,1
1028,trois cent quatre vingt dix huit; quatre cent soixante quinze,1
1029,sept cent quatre vingt un; six cent trente neuf,0
1030,deux cent cinquante; trois cent soixante neuf,1
1031,neuf cent soixante dix; trois cent soixante quatre,0
1032,neuf cent cinquante huit; deux cent deux,0
1033,cent quatre vingt un; cent soixante dix huit,0
1034,huit cent vingt deux; huit cent dix neuf,0
1035,quatre cent quatorze; cent vingt trois,0
1036,sept cent dix neuf; cent soixante dix neuf,0
1037,deux cent soixante deux; huit,0
1038,neuf cent soixante deux; cent soixante,0
1039,sept cent soixante dix neuf; huit cent soixante seize,1
1040,six cent trois; trois cent quatre vingt quatre,0
1041,cent dix neuf; deux cent quatre vingts,1
1042,six cent quarante neuf; trois cent quarante neuf,0
1043,huit cent quatre vingt seize; deux cent cinquante neuf,0
1044,six cent cinquante cinq; neuf cent quarante neuf,1
1045,cent soixante quatre; cent cinq,0
1046,huit cent trente huit; huit cent trois,0
1047,neuf cent huit; cent vingt,0
1048,deux cent trente et un; cinq cent vingt sept,1
1049,six; sept cent quarante huit,1
1050,six cent un; cent soixante neuf,0
1051,cent cinquante deux; cinq cent douze,1
1052,sept cent quatre vingt dix; sept cent trente cinq,0
1053,quatre cent vingt deux; cent dix neuf,0
1054,quatre cent douze; deux cent quatre vingt dix huit,0
1055,huit cent dix neuf; trois cent cinquante quatre,0
1056,sept cent trente cinq; cent soixante seize,0
1057,deux cent quinze; cent vingt huit,0
1058,huit cent cinq; huit cent vingt six,1
1059,sept cent huit; cent trente et un,0
1060,trois cent quatre vingt douze; cinq cent soixante dix,1
1061,trois cent quarante sept; sept cent quatre vingt quinze,1
1062,huit cent quatre vingt dix sept; quatre cent trente six,0
1063,cent vingt trois; deux cent soixante deux,1
1064,sept cent trente trois; quatre vingt six,0
1065,quatre cent trente; neuf cent trente six,1
1066,six cent soixante douze; six cent trente cinq,0
1067,cinq cent quatre vingt dix; huit cent quatre vingt neuf,1
1068,huit cent seize; cent quatre vingt huit,0
1069,huit cent vingt cinq; huit cent un,0
1070,cent quatre vingt seize; deux cent quatre vingt quinze,1
1071,quatre cent vingt huit; six cent vingt huit,1
1072,vingt cinq; sept cent quarante et un,1
1073,huit cent vingt six; sept cent trente,0
1074,quatre cent vingt sept; trente sept,0
1075,huit cent cinquante et un; deux cent soixante dix huit,0
1076,cent cinquante huit; huit cent soixante sept,1
1077,neuf cent trente deux; quarante,0
1078,quatre cent soixante quatre; quatre cent dix neuf,0
1079,deux cent cinquante et un; neuf cent quatre vingt trois,1
1080,cinq cent cinquante six; quatre vingts,0
1081,quatre cent vingt et un; sept cent vingt cinq,1
1082,neuf cent trente cinq; seize,0
1083,cinq cent trente neuf; cent quatre vingt six,0
1084,neuf cent soixante deux; trente neuf,0
1085,six cent vingt neuf; cinq cent cinquante trois,0
1086,huit cent vingt; six cent quarante,0
1087,sept cent quarante neuf; deux cent un,0
1088,cent trois; huit cent soixante douze,1
1089,huit cent quinze; cinq cent soixante sept,0
1090,quatre cent vingt cinq; cent soixante dix neuf,0
1091,trois cent dix huit; huit cent cinquante et un,1
1092,six cent trente; cent quatorze,0
1093,six cent vingt cinq; huit cent cinquante,1
1094,cinquante cinq; six cent quatre vingt onze,1
1095,trois cent quatre vingt neuf; huit cent quatre vingt six,1
1096,deux cent six; quatre cent quatre vingt dix neuf,1
1097,quatre cent un; trois cent soixante neuf,0
1098,sept cent quatre vingt dix huit; deux cent six,0
1099,huit cent cinquante et un; huit cents,0
1100,trois cent quatre vingt dix huit; huit cent cinquante six,1
1101,trois cent quatre vingt neuf; cent trois,0
1102,huit cent vingt; cinquante six,0
1103,trois cent soixante sept; six cent trente trois,1
1104,trois cent cinquante; sept cent quinze,1
1105,six cent quatre vingt seize; quarante et un,0
1106,trois cent vingt sept; deux cent trente et un,0
1107,neuf cent quarante sept; trois cent quatre vingt dix huit,0
1108,trente six; cinq cent trente cinq,1
1109,neuf cent dix huit; deux cent deux,0
1110,quatre cent trois; huit cent cinquante six,1
1111,neuf cent cinquante deux; sept cent quatre vingt quatorze,0
1112,neuf cent soixante et onze; cent quarante deux,0
1113,quatre cent trente six; huit cent quarante quatre,1
1114,huit; sept cent treize,1
1115,cinq cent quarante quatre; cent vingt et un,0
1116,quatre cent douze; quatre vingt cinq,0
1117,huit cent soixante douze; huit cent quatre,0
1118,neuf cent quatre vingt cinq; huit cent seize,0
1119,deux cent soixante et un; quatre,0
1120,six cent treize; trois cent cinquante huit,0
1121,cent vingt cinq; trois cent soixante,1
1122,deux cent vingt huit; sept cent quarante et un,1
1123,cent quarante trois; six cent cinquante et un,1
1124,cinq cent soixante seize; six cent sept,1
1125,neuf cent dix huit; neuf cent cinquante six,1
1126,deux cent quatre vingts; dix,0
1127,quatre cent quarante deux; cent cinquante cinq,0
1128,trois cent huit; huit cent soixante treize,1
1129,neuf cent quatre vingt quatorze; cent quatre vingt dix sept,0
1130,cent cinquante neuf; six cent quatre vingt dix neuf,1
1131,six cent quatre vingt quinze; quatre cent trente cinq,0
1132,huit cent cinquante sept; six cent soixante dix neuf,0
1133,trois cent cinquante quatre; huit,0
1134,neuf cent quarante sept; cinquante huit,0
1135,sept cent soixante huit; soixante quatre,0
1136,neuf cent trente six; six cent quatre vingt cinq,0
1137,huit cent cinquante et un; huit cent vingt quatre,0
1138,sept cent dix; neuf cent vingt quatre,1
1139,deux cent seize; sept cent quatre vingt douze,1
1140,huit cent cinquante huit; quatre cent quarante,0
1141,soixante sept; trois cent quatre vingt treize,1
1142,huit cent huit; cinq cent quatre vingt dix sept,0
1143,neuf cent trente cinq; huit cent soixante et un,0
1144,sept cent quatre vingt huit; neuf cent soixante deux,1
1145,quatre cent quatorze; neuf cent quarante,1
1146,deux; deux cent quatre vingt huit,1
1147,cinq cent cinquante et un; cinq cent soixante,1
1148,cinq cent soixante dix; quatre cent soixante douze,0
1149,huit; cinq cent cinq,1
1150,six cent six; sept cent vingt,1
1151,quatre cent treize; dix huit,0
1152,neuf cent quatre vingts; deux cent soixante dix neuf,0
1153,cent soixante douze; neuf cent quatorze,1
1154,cinq cent quarante sept; soixante dix sept,0
1155,huit cent vingt neuf; trois cent quatre vingt sept,0
1156,quatre cent quatre vingt neuf; neuf cent quatre vingt trois,1
1157,neuf cent trente quatre; deux cent quarante cinq,0
1158,trois cent cinquante trois; trois cent vingt,0
1159,sept cent quatre vingt quinze; cinq cent soixante et un,0
1160,neuf cent quarante deux; six cent soixante et un,0
1161,cent soixante quatre; six cent onze,1
1162,cinq cent quarante et un; cent vingt trois,0
1163,six cent quatre vingt deux; deux cent quatre vingt six,0
1164,cent soixante quinze; trois cent quatre,1
1165,deux cent trente huit; cinq cent soixante deux,1
1166,trois cent soixante deux; cent soixante dix,0
1167,trente six; soixante dix sept,1
1168,deux cent quatre vingt huit; huit cent quarante quatre,1
1169,huit cent quinze; trois cent quatre vingt neuf,0
1170,quatre cent quatre vingt treize; trois cent huit,0
1171,huit cent quarante huit; six cent quarante et un,0
1172,quarante quatre; six cent quatre vingt seize,1
1173,cent soixante neuf; trois cent cinquante et un,1
1174,trois cent quatre vingt treize; trois cent sept,0
1175,cinq cent douze; sept cent trente,1
1176,huit cent soixante dix; neuf cent quatre vingt quatorze,1
1177,quatre cent quatre vingt seize; huit cent trente et un,1
1178,neuf cent soixante deux; neuf cent vingt neuf,0
1179,cent quatre vingt treize; sept cents,1
1180,trois cent soixante; sept cent trois,1
1181,trois cent quatre vingts; neuf cent quatre vingt cinq,1
1182,quatre cent sept; quatre cent quatre vingt douze,1
1183,sept cent neuf; quarante neuf,0
1184,trois cent trente six; sept cent cinq,1
1185,trois cent quatre vingt quatorze; cinq cent trente huit,1
1186,quatre cents; deux cent soixante cinq,0
1187,six cent soixante huit; trois cent huit,0
1188,trois cent soixante sept; neuf cent quatre vingt seize,1
1189,soixante six; huit cent quarante sept,1
1190,trois cent soixante et onze; quatre cent douze,1
1191,cent soixante treize; sept cent quatre vingt dix,1
1192,trois cent dix sept; huit cent trente sept,1
1193,vingt; cent quarante quatre,1
1194,six cent quatre vingt cinq; deux cent quarante deux,0
1195,neuf cent trente quatre; quatre cent quatre vingt seize,0
1196,quatre cent neuf; sept cent dix sept,1
1197,huit cent vingt six; huit cent sept,0
1198,sept cent quatre vingt dix huit; sept cent quatre vingt dix,0
1199,trois cent soixante dix; cinq cent soixante et un,1
1200,deux cent treize; deux cent quatre vingts,1
1201,neuf cent quatre vingt quinze; quatre,0
1202,cinq cent soixante dix neuf; cinq cent trente quatre,0
1203,cinq cent soixante quatre; neuf cent soixante deux,1
1204,cent seize; sept cent cinquante trois,1
1205,neuf cent cinquante deux; neuf cent six,0
1206,cent trente deux; trois cent dix neuf,1
1207,huit cent trente cinq; huit cent trente quatre,0
1208,quatre cent vingt deux; six cent trente huit,1
1209,deux cent quatorze; cent soixante trois,0
1210,deux cent quatorze; quatre cent cinquante cinq,1
1211,trois cent quatre vingt huit; huit cent soixante quatre,1
1212,sept cent quatre vingt trois; quatre vingt dix sept,0
1213,cent quarante huit; deux cent vingt quatre,1
1214,neuf cent dix; neuf cent soixante neuf,1
1215,six cent quatre vingt trois; huit cent quatre vingt neuf,1
1216,trois cent quarante huit; trois cent soixante treize,1
1217,six cent quinze; deux cent cinquante sept,0
1218,huit cent quatre vingt dix; huit cent vingt neuf,0
1219,trente deux; neuf cent vingt et un,1
1220,trois cent soixante dix; sept cent soixante dix sept,1
1221,sept cent cinquante huit; cent soixante dix neuf,0
1222,huit cent huit; huit cent soixante quinze,1
1223,cinq cent soixante quinze; deux cent onze,0
1224,cinq cent soixante seize; sept cent trente quatre,1
1225,quatre cent soixante quinze; neuf cents,1
1226,neuf cent soixante cinq; cinq cent soixante dix,0
1227,deux cent quarante cinq; deux cent trente quatre,0
1228,quatre cent vingt huit; cent soixante deux,0
1229,sept cent quatre vingt treize; quatre cent vingt sept,0
1230,six cent quatre vingt seize; trois cent vingt cinq,0
1231,deux cent quatre vingt huit; quatre cent soixante et onze,1
1232,cinq cent soixante et onze; cent quarante huit,0
1233,neuf cent quatre vingt quatre; sept cent quatre vingt sept,0
1234,neuf cent trois; sept cent quinze,0
1235,neuf cent dix sept; deux cent quarante quatre,0
1236,huit cent vingt cinq; sept cent soixante trois,0
1237,neuf cent quatre vingt onze; cinq cent trente deux,0
1238,trois cent quarante six; neuf cent quatre vingt dix sept,1
1239,trois cent quatre vingt dix neuf; trois cent dix huit,0
1240,neuf cent quatre vingt quinze; deux cent trente cinq,0
1241,sept cent quatre vingt treize; cinq cent cinq,0
1242,quatre cent un; six cent trois,1
1243,quatre vingt neuf; neuf cent soixante dix sept,1
1244,cinq cent quatre vingt quinze; six cent soixante quatre,1
1245,sept cent quarante trois; six cent quarante,0
1246,neuf cent trente trois; huit cent quatre vingt deux,0
1247,sept cent soixante dix; six cent quarante sept,0
1248,sept cent trente six; six cent trois,0
1249,trois cent quatre vingt dix huit; cinq cent soixante sept,1
1250,quatre cent soixante huit; cent quatre vingt seize,0
1251,sept cent soixante huit; cent cinquante,0
1252,neuf cent vingt deux; huit cent vingt,0
1253,sept cent trente neuf; deux cent soixante dix sept,0
1254,cinq cent quatre vingt trois; cent cinq,0
1255,huit cent soixante neuf; cent cinquante,0
1256,cinq cent quatre vingt quinze; sept cent cinquante et un,1
1257,huit cent soixante trois; huit cent trente quatre,0
1258,quatre cent soixante huit; deux cent soixante et onze,0
1259,sept cent cinquante trois; deux cent quarante huit,0
1260,sept cent quarante et un; sept cent quatre vingt neuf,1
1261,huit cent six; deux cent soixante et un,0
1262,cinq cent quatre vingt deux; cent quatre vingt sept,0
1263,cent trente trois; sept cent cinquante six,1
1264,cent quatre vingt dix; trois cent soixante quinze,1
1265,quatre vingt quatre; cinq cent vingt cinq,1
1266,trois cent quatre vingts; huit cent vingt cinq,1
1267,deux cent trente neuf; cent cinquante et un,0
1268,huit cent dix sept; quatre cent quarante six,0
1269,neuf cent soixante neuf; deux cent vingt quatre,0
1270,deux cent soixante dix neuf; six cent soixante seize,1
1271,quatre cent trente huit; trois cent soixante quatre,0
1272,quarante; huit cent quatre,1
1273,cent dix sept; trois cent soixante cinq,1
1274,deux cent soixante seize; neuf cent soixante seize,1
1275,huit cent vingt trois; deux cent dix,0
1276,trois cent quatre vingt neuf; sept cent cinquante quatre,1
1277,cinquante quatre; sept cent soixante neuf,1
1278,deux cent quatre vingt huit; deux cent quatre vingt dix,1
1279,neuf cent quatre vingt cinq; trente quatre,0
1280,six cent quatre vingt dix huit; cent trente neuf,0
1281,soixante et onze; deux cent trente trois,1
1282,cinq cent un; quatre cent trente sept,0
1283,soixante et onze; neuf cent cinquante sept,1
1284,cent quatre vingt trois; huit cent quatre vingt trois,1
1285,quatre cent deux; sept cent quarante quatre,1
1286,six cent vingt; cinq cent trente,0
1287,quatre cent six; deux cent quatre vingt un,0
1288,cent douze; cent quatre,0
1289,cent soixante quinze; huit cent un,1
1290,trois cent soixante seize; neuf cent seize,1
1291,cinq cent quatre vingt dix neuf; sept cent soixante quatorze,1
1292,six cent trente cinq; cinq cent dix sept,0
1293,quatre cent dix; cinq cent trente,1
1294,cent soixante quinze; huit cent soixante treize,1
1295,quatre cent quarante deux; deux cent quarante trois,0
1296,cent dix huit; sept cent quarante deux,1
1297,quatre cent quatre vingt dix; six cent vingt sept,1
1298,deux cent cinquante huit; sept cent quatre vingt deux,1
1299,cent trente trois; trois cent quarante,1
1300,cent huit; neuf cent quarante trois,1
1301,neuf cent quatorze; sept cent soixante six,0
1302,quarante neuf; neuf cent vingt deux,1
1303,quarante et un; deux cent neuf,1
1304,cent soixante sept; deux cent quatre vingt deux,1
1305,trois cent soixante dix huit; deux cent soixante et un,0
1306,cinq cent trente trois; neuf cent quarante deux,1
1307,cent trente neuf; huit cent trente huit,1
1308,quatre cent cinquante deux; cinq cent dix sept,1
1309,trois cent quatre vingt onze; cent quatre vingt sept,0
1310,huit cent quatre vingt neuf; cinq cent soixante sept,0
1311,cinq cent quatre vingt un; vingt sept,0
1312,cent trente sept; cent cinq,0
1313,quatre vingt onze; sept cent vingt trois,1
1314,trois cent vingt deux; quatre cent soixante et onze,1
1315,sept cent soixante trois; deux cent quatre vingt sept,0
1316,deux cent cinquante cinq; trois cent onze,1
1317,trois cents; trente,0
1318,sept cent quarante et un; six cent quarante,0
1319,deux cent trente; neuf cent quatre vingt douze,1
1320,neuf cent soixante sept; sept cent vingt trois,0
1321,neuf cent quatre vingt dix huit; cent quatre vingt cinq,0
1322,six cent soixante dix; deux cent quarante six,0
1323,neuf cent quarante cinq; cinq cent douze,0
1324,quatre cent quatre vingt neuf; huit cent trente trois,1
1325,cent cinquante neuf; huit cent cinquante trois,1
1326,quatre cent soixante huit; quatre cent dix sept,0
1327,six cent quatre vingt quinze; cinq cent soixante deux,0
1328,neuf cent soixante et onze; sept cent quatre vingt quatre,0
1329,quatre cent soixante trois; neuf cent vingt quatre,1
1330,huit cent quarante huit; douze,0
1331,quatre cent vingt; cinq cent dix neuf,1
1332,deux cent vingt; neuf cent soixante dix sept,1
1333,six cent soixante cinq; quatre cent vingt six,0
1334,neuf cent soixante quatre; trois cent quatre vingt six,0
1335,cinq cent soixante quatre; quatre vingt quatre,0
1336,six cent quatre vingt treize; neuf cent soixante quinze,1
1337,neuf cent cinquante quatre; six cent quatre vingt dix sept,0
1338,cinq cent trente deux; sept cent quatre vingt quinze,1
1339,trois cent soixante sept; cent soixante,0
1340,huit cents; neuf cent quatre vingt un,1
1341,huit cent quatre vingt six; huit cent soixante huit,0
1342,six cent quatre vingt dix neuf; deux cent cinquante sept,0
1343,huit cent soixante dix huit; deux cent dix,0
1344,neuf cent soixante deux; deux cent soixante sept,0
1345,quarante neuf; cinq cent trente six,1
1346,neuf cent trente huit; deux cent quarante trois,0
1347,neuf cent soixante dix sept; quatre cent cinquante cinq,0
1348,deux cent quatre vingt treize; sept cent cinquante neuf,1
1349,deux cent quatre vingt huit; neuf cent vingt huit,1
1350,quatre vingt dix sept; cinq cent quatre vingt dix,1
1351,cent soixante seize; cinq cent quatre vingt huit,1
1352,quatre cent cinquante deux; trois cents,0
1353,huit cent sept; sept cent soixante cinq,0
1354,cinq cent quatre vingt quatorze; huit cent vingt deux,1
1355,cent quatre vingt treize; cinq cent seize,1
1356,deux cent trente sept; neuf cent quatre vingts,1
1357,quatre cent cinquante cinq; sept cent trente neuf,1
1358,quatre cent quatre vingt dix sept; deux cent quarante et un,0
1359,cinq cent trente six; cinq cent quarante,1
1360,six cent cinquante neuf; quatre cent quatre vingts,0
1361,six cent quarante deux; neuf cent quarante neuf,1
1362,sept cent dix huit; trois cent quatre vingt treize,0
1363,six cent cinquante neuf; cinquante trois,0
1364,trois cent quarante sept; neuf cent dix huit,1
1365,cinq cent vingt et un; cent quarante et un,0
1366,quatre cent soixante douze; cent soixante treize,0
1367,cinq cent vingt deux; trois cent cinquante huit,0
1368,six cent quarante quatre; six cent trente et un,0
1369,deux cent deux; six cent soixante quinze,1
1370,cinquante et un; neuf cent quarante sept,1
1371,sept cent cinquante cinq; sept cent soixante sept,1
1372,quarante quatre; trois cent quarante neuf,1
1373,sept cent vingt deux; huit cent quatre vingt treize,1
1374,deux cent cinq; neuf cent dix,1
1375,vingt neuf; deux cent quatre vingt onze,1
1376,neuf cent cinquante neuf; trois cent quatre vingt sept,0
1377,cent quatre vingt trois; neuf cent soixante seize,1
1378,six cent quarante trois; sept cent soixante,1
1379,six cent quatre vingt dix neuf; soixante sept,0
1380,trois cent un; cinq cent vingt cinq,1
1381,deux cent quatre vingt neuf; quatre cent vingt,1
1382,six cent treize; cinq cent vingt sept,0
1383,deux cent quinze; huit cent trente quatre,1
1384,six cent trente et un; huit cent six,1
1385,quatre cent quatre vingt dix huit; cinq cent trente huit,1
1386,six cent dix; quarante trois,0
1387,huit cent cinquante quatre; sept cent soixante huit,0
1388,cinq cent soixante seize; trente et un,0
1389,six cent dix huit; trois cent douze,0
1390,neuf cent trente deux; cent dix,0
1391,trente trois; six cent vingt cinq,1
1392,quinze; six cent vingt quatre,1
1393,quatre cent vingt trois; deux cent quatre vingt quatorze,0
1394,trois cent soixante quinze; huit cent quarante six,1
1395,quatre cent quarante et un; trois cent soixante deux,0
1396,quatre cent quarante sept; quatre cent quatre vingts,1
1397,sept cent treize; sept cent quatre vingt quinze,1
1398,neuf cent cinquante cinq; cinq cent soixante huit,0
1399,sept cent cinquante trois; six cent trente et un,0
1400,six cent soixante sept; trois cents,0
1401,vingt trois; quatre vingt huit,1
1402,quatre cent quatre vingt huit; six cent soixante quatorze,1
1403,six cent quatre vingt neuf; soixante,0
1404,cinq cent quatre vingt un; cinq cent quarante deux,0
1405,neuf cent soixante; cent vingt,0
1406,sept cents; huit cent quatre vingt neuf,1
1407,deux cent trente huit; six cent quatre vingt quatre,1
1408,six cent soixante seize; sept cent sept,1
1409,cinq cent quatre vingts; sept cent vingt sept,1
1410,neuf cent un; trois cent soixante treize,0
1411,cent quarante huit; six cent soixante cinq,1
1412,soixante seize; six cent quatre vingt six,1
1413,neuf cent vingt cinq; cent cinquante deux,0
1414,deux cent quatre vingt huit; quatre cent cinquante deux,1
1415,trente trois; six cent soixante seize,1
1416,neuf cent trente et un; cinq cent quinze,0
1417,cent quatre vingt huit; cent cinquante deux,0
1418,huit cent soixante trois; trois cent soixante huit,0
1419,huit cent soixante deux; trois cent cinquante sept,0
1420,deux cent soixante trois; deux cent quatre vingt dix neuf,1
1421,cent quarante cinq; cent soixante dix neuf,1
1422,deux cent neuf; sept cent soixante quatorze,1
1423,quatre cent quatre vingt quatorze; cinq cent soixante deux,1
1424,trois cent soixante cinq; cinq cent soixante deux,1
1425,quatre cent trente et un; deux cent soixante trois,0
1426,deux cent vingt et un; huit cent quatre vingt six,1
1427,huit cent quatre vingt treize; huit cent trente cinq,0
1428,huit cent quarante; cinq cent vingt sept,0
1429,trois cent quatre vingt quinze; trois cent quatre,0
1430,huit cent soixante douze; six cent soixante dix sept,0
1431,cent quatre vingt trois; cinquante sept,0
1432,cent quatre vingt six; cent cinquante huit,0
1433,quatre cent soixante trois; cinquante,0
1434,cinq cent quarante neuf; huit cent soixante huit,1
1435,trois cent soixante et un; cinq cent soixante six,1
1436,cinq cent dix huit; deux cent trente cinq,0
1437,sept cent trente neuf; neuf cent quatre vingt neuf,1
1438,huit cent quarante huit; trois cent sept,0
1439,huit cent six; huit cent vingt,1
1440,cinq cent quarante sept; quatre cent quatre vingt dix huit,0
1441,sept cent quarante sept; huit cent cinquante neuf,1
1442,trois cent quarante trois; huit cent quinze,1
1443,deux cent vingt sept; quatre cent vingt cinq,1
1444,cent trente sept; neuf cent quarante neuf,1
1445,six cent quatre vingt dix neuf; trois cent trente six,0
1446,neuf cent soixante et un; quatre cent soixante quatre,0
1447,cinq cent cinquante huit; six cent trente huit,1
1448,six cent dix sept; neuf cent quarante sept,1
1449,huit cent quatre vingt quatorze; cent quinze,0
1450,trois cent quatre vingt dix; cinq cent vingt quatre,1
1451,trois cent quatre vingt huit; trois cent douze,0
1452,neuf cent quatre; trois cent vingt neuf,0
1453,trois cent soixante six; six cent soixante dix neuf,1
1454,quarante; quatre cent dix neuf,1
1455,trois cent quatre vingt quatorze; trois cent soixante dix neuf,0
1456,six cent soixante six; neuf cent trente et un,1
1457,cinq cent quatorze; deux cent cinquante huit,0
1458,six cent trente deux; cinq cent soixante dix,0
1459,cent douze; sept cent treize,1
1460,cinq cent quatre vingt sept; sept cent soixante douze,1
1461,quatre vingt six; six cent quatre vingt quinze,1
1462,six cent deux; quatre vingt dix sept,0
1463,trois cent quarante six; cinq cent quarante quatre,1
1464,six cent vingt neuf; cinq cent quatre vingt quatre,0
1465,huit cent vingt sept; trois cent soixante deux,0
1466,neuf cent soixante dix sept; deux cent cinquante deux,0
1467,trois cent quarante huit; sept cent quarante trois,1
1468,cinq cent soixante quatre; six cent quatre vingt huit,1
1469,quatre cent quarante sept; neuf cent trente quatre,1
1470,quatre vingts; neuf cent dix sept,1
1471,cent quatre vingts; neuf cent quarante six,1
1472,deux cent sept; soixante et onze,0
1473,cent quatre vingt cinq; neuf cent soixante dix huit,1
1474,trois cent soixante quatre; trois cent quatre vingt neuf,1
1475,sept cent trente neuf; cinq cent cinquante et un,0
1476,six cent cinquante trois; neuf cent soixante dix,1
1477,cinq cent vingt sept; six,0
1478,six cent dix; quatre cent un,0
1479,sept cent quarante trois; neuf cent quatre vingt quatre,1
1480,cent soixante treize; trois cent quatre vingt neuf,1
1481,huit cent soixante huit; neuf,0
1482,sept cents; neuf cent sept,1
1483,cent quatre vingt dix; six cent trente deux,1
1484,quatre vingt cinq; cent quatre vingt six,1
1485,cent quarante cinq; huit cent quarante et un,1
1486,quatre vingt dix neuf; cent quatre vingt trois,1
1487,six cent quatre vingt dix huit; trois cent trois,0
1488,deux cent dix neuf; huit cent dix sept,1
1489,cinq cent cinquante trois; six cent cinquante,1
1490,sept cent quatre vingt dix sept; cent six,0
1491,huit cent soixante trois; cinquante trois,0
1492,six cent cinquante neuf; sept cent cinquante deux,1
1493,cinq cent quatre vingt neuf; neuf cent soixante dix huit,1
1494,sept cent soixante dix neuf; cent neuf,0
1495,huit cent cinquante deux; deux cent quatre vingt quatre,0
1496,six cent trente; trois cent soixante neuf,0
1497,six cent soixante dix neuf; deux cent trente,0
1498,soixante treize; six cent quatre vingt quinze,1
1499,neuf cent quatre vingt un; soixante treize,0
1500,deux cent un; cinq cent vingt neuf,1
1501,neuf cent vingt six; sept cent soixante quatorze,0
1502,soixante sept; quatre cent cinquante six,1
1503,sept cent cinquante neuf; quatre vingt dix,0
1504,deux cent vingt six; deux cent soixante et onze,1
1505,sept cent vingt; sept cent quarante sept,1
1506,trois cent soixante; huit cent quarante,1
1507,deux cent quarante sept; quatre vingt quinze,0
1508,cinq cent quarante cinq; deux cent vingt sept,0
1509,cent quatre vingt huit; trois cent quarante huit,1
1510,deux cent soixante dix; six cent soixante treize,1
1511,huit cent quarante; quatre cent soixante cinq,0
1512,six cent quatre vingt dix neuf; quatre cent quatre vingt quatorze,0
1513,neuf cent trente deux; neuf cent quatre vingt dix sept,1
1514,quatre cent soixante quatorze; neuf cent quarante deux,1
1515,huit cent quarante cinq; cinq cent soixante et un,0
1516,huit cent trente huit; quatre cent cinquante quatre,0
1517,quatre vingt cinq; huit cent quatorze,1
1518,sept cent vingt deux; huit cent quatre vingt seize,1
1519,huit cent quarante neuf; six cent cinquante sept,0
1520,trois cent seize; deux cent soixante quinze,0
1521,six cent vingt sept; six cent quatorze,0
1522,huit cent quatre vingt dix sept; quatre cent trente et un,0
1523,sept cent quatre vingt cinq; six cent quatre vingt sept,0
1524,trois cent vingt trois; quatre vingt huit,0
1525,neuf cent quatre vingt cinq; neuf cent vingt six,0
1526,neuf cent quarante et un; deux cent quarante,0
1527,huit cent trente sept; cinq cent vingt et un,0
1528,six cent soixante et onze; six cent quatre vingt dix neuf,1
1529,seize; huit cent soixante huit,1
1530,quarante; neuf cent six,1
1531,soixante; sept cent soixante deux,1
1532,quatre vingt cinq; six cent quatre vingt un,1
1533,six cent quatre vingt dix; huit cent soixante huit,1
1534,neuf cent soixante six; quatre cent quatre vingt huit,0
1535,quatre vingt onze; quatre cent quarante six,1
1536,six cent cinquante neuf; huit cent soixante neuf,1
1537,quatre cent soixante deux; trois cent quatre,0
1538,cent trente; cinq cent cinquante trois,1
1539,quatre cent trente deux; quatre cent quatre vingt dix,1
1540,cent quarante cinq; deux cent trente huit,1
1541,sept cent trente et un; huit cent trente cinq,1
1542,quatre cent soixante; trois cent quatre vingt quinze,0
1543,quatre cent trente deux; six cent quatre vingt un,1
1544,neuf cent cinquante huit; sept cent quatre vingt onze,0
1545,cinq cent vingt neuf; quatre cent quarante,0
1546,deux cent quarante trois; cinq cent soixante cinq,1
1547,deux cent quarante; huit cent quatre vingts,1
1548,trois cent quatre vingt seize; cinq cent cinquante six,1
1549,deux cent treize; huit cent vingt six,1
1550,neuf cent quinze; neuf cent trente,1
1551,cinq cent vingt sept; six cent quatre vingt seize,1
1552,six cent trois; neuf cent trente deux,1
1553,soixante quatorze; cent soixante douze,1
1554,quatre cent soixante quinze; quatre cent quatre vingt seize,1
1555,huit cent quatre; neuf cent soixante dix,1
1556,cent quatre vingt neuf; neuf cent soixante et onze,1
1557,trois cent soixante et un; deux cent quatre vingt seize,0
1558,trois cent huit; huit cent soixante trois,1
1559,huit cent vingt six; sept cent quatre vingt dix huit,0
1560,sept cent quarante quatre; huit cent trente cinq,1
1561,huit cent soixante et un; sept cent cinquante neuf,0
1562,huit cent trois; sept cent huit,0
1563,quarante sept; deux cent cinquante et un,1
1564,quatre cent quarante et un; six cent deux,1
1565,neuf cent trente huit; cent six,0
1566,six cent soixante sept; cent cinquante cinq,0
1567,neuf cent quatre vingt neuf; quatre vingt treize,0
1568,six cent quatorze; deux cent quatre vingt seize,0
1569,huit cent soixante seize; deux cent cinquante trois,0
1570,deux cent trente deux; trois cent six,1
1571,quatre cent quatre vingt sept; treize,0
1572,trois cent cinquante sept; sept cent quatre vingt huit,1
1573,deux cent dix sept; six cent quarante six,1
1574,six cent trente deux; sept cent quatre vingt treize,1
1575,neuf cent soixante dix huit; neuf cent un,0
1576,six cent quatre vingt quatre; deux cent cinquante huit,0
1577,dix huit; trois cent quatre vingt deux,1
1578,quatre cent cinq; cent quarante et un,0
1579,neuf cent trente trois; deux cent quatorze,0
1580,trois cent vingt trois; six cent cinquante et un,1
