,nums,labels
912,quatre mille cent seize; quatre mille six cent quarante et un,1
913,neuf; trois mille cent soixante dix,1
914,six cent quatre vingt seize; huit cent quarante quatre,1
915,quatre cent cinquante sept; mille quatre vingt dix sept,1
916,mille neuf; cinquante quatre,0
917,six cent soixante seize; mille neuf cent quatre vingt un,1
918,quatre mille cent quatre vingt deux; deux mille deux cent trente trois,0
919,deux cent soixante six; mille cinq cent quarante quatre,1
920,six cent trente trois; cent soixante huit,0
921,sept cent vingt; trois mille cent soixante sept,1
922,deux mille huit cent soixante seize; quatre mille six cent cinq,1
923,quatre vingts; deux mille neuf cent quatre vingt un,1
924,mille six cent cinquante sept; quatre mille cinq,1
925,deux mille sept cent soixante quatorze; deux mille trois cent quatre vingt quatorze,0
926,quatre cent quarante neuf; trois mille cinq cent cinquante et un,1
927,deux mille sept cent soixante treize; deux mille trois cent vingt quatre,0
928,deux mille six cent quatre vingt quinze; mille neuf cent quarante huit,0
929,quatre mille cinq cent vingt cinq; six cent douze,0
930,mille neuf cent trente cinq; mille deux cent soixante quatre,0
931,mille deux cent soixante et un; mille trois cent cinquante huit,1
932,trois mille sept cent quatre vingt cinq; trois mille deux cent trente six,0
933,deux cent cinquante et un; deux mille deux cent quarante et un,1
934,deux mille deux cent dix huit; sept cent quarante trois,0
935,trois mille cent vingt; cent quatre vingt dix neuf,0
936,deux mille deux cent quatre vingt dix; deux mille trois cent soixante dix huit,1
937,mille six cent soixante six; quatre mille quatre cent soixante neuf,1
938,deux mille huit cent soixante douze; deux mille six,0
939,quatre mille cinq cent cinq; quatre cent quatre vingt huit,0
940,quatre mille trois cent six; deux mille deux cent vingt six,0
941,quatre mille trois cent soixante treize; trois mille cent deux,0
942,mille cinq cent quatre vingt quatorze; deux mille sept cent treize,1
943,trois mille quatre cent vingt deux; quatre mille neuf cent quarante quatre,1
944,mille six cent trente; mille huit cent soixante dix,1
945,quatre mille quatre cent vingt et un; trois mille neuf cent cinquante trois,0
946,deux mille cinquante et un; deux mille cinq cent quatre,1
947,deux mille neuf cent quatre vingt onze; mille quatre cent trente trois,0
948,deux mille deux cent soixante dix neuf; trois mille deux cent vingt cinq,1
949,mille cinq cent un; mille neuf cent sept,1
950,quatre mille six cent dix huit; deux mille neuf cent trente quatre,0
951,mille six cent soixante et un; quatre cent cinquante et un,0
952,six cent soixante six; deux mille deux cent cinquante quatre,1
953,deux cent quarante quatre; cent vingt quatre,0
954,mille six cent vingt trois; deux mille huit cent quarante quatre,1
955,quatre mille cent cinquante deux; trois mille douze,0
956,six cent quatre; deux mille quatre cent soixante six,1
957,trois mille six cent cinquante huit; trois mille neuf cent trente huit,1
958,trois mille neuf cent soixante et un; trois mille sept cent soixante dix sept,0
959,sept cent quatre vingt deux; mille deux cent quatre vingt dix huit,1
960,quatre mille six cent onze; trois cent neuf,0
961,quatre mille cinq cent quatre vingt quatorze; mille deux cent quarante et un,0
962,trois mille quatre cent soixante cinq; mille cent cinquante six,0
963,quatre mille huit cent soixante et onze; mille trois cent dix neuf,0
964,sept cent quatre vingt dix huit; mille trois cent cinquante neuf,1
965,deux mille trois cent quarante et un; quatre mille trois cent quatre vingt quatre,1
966,quatre mille neuf cent trente et un; deux mille cent vingt huit,0
967,quatre mille cent trente trois; huit cent quatorze,0
968,trois mille cinq cent cinquante et un; trois mille vingt six,0
969,quatre mille trois cent dix huit; mille onze,0
970,trois mille quatre cent trente deux; quatre mille neuf cent trente,1
971,trois mille six cent quarante sept; quatre mille deux cent quinze,1
972,trois mille huit cent quatre vingt huit; quatre mille cinq cent quatre vingt dix neuf,1
973,deux mille neuf; quatre mille cinq cent quarante cinq,1
974,quatre mille deux cent treize; quatre mille cinq cent soixante seize,1
975,quatre mille quatre cent soixante deux; trois mille deux cent quatre vingt sept,0
976,deux mille deux cent dix sept; deux mille cent soixante trois,0
977,trois mille six cent soixante huit; mille cent vingt quatre,0
978,quatre mille cinq cent soixante dix; trois mille cinq cent cinquante trois,0
979,mille quarante six; neuf cent cinquante six,0
980,deux mille trois cent trente deux; mille deux cent dix huit,0
981,quatre mille deux cent cinquante six; huit cent soixante neuf,0
982,quatre cent soixante quatorze; trois mille deux cent quatorze,1
983,mille deux cent quarante et un; deux mille sept cent dix sept,1
984,mille deux cent sept; cent quarante neuf,0
985,cent quatre vingt quatorze; neuf cent quatre vingt sept,1
986,deux mille trois cent cinquante et un; trois mille cent vingt cinq,1
987,trois mille neuf cent quarante sept; deux cent seize,0
988,cent quarante; mille trois cent quatre vingt dix,1
989,trois mille cinq cent dix huit; mille neuf cent quarante six,0
990,quatre mille trois cent quatre vingt sept; mille sept cent quatre,0
991,deux mille sept cent quarante trois; deux mille cinq cent soixante et un,0
992,neuf cent trente; sept cent quatre vingt dix huit,0
993,mille neuf cents; deux mille sept cent soixante neuf,1
994,quatre mille deux cent cinquante; quatre cent quatre vingt douze,0
995,trois cent vingt quatre; neuf cent quatre vingt seize,1
996,deux cent vingt six; mille quatre cent neuf,1
997,deux mille cent dix sept; quatre cent douze,0
998,cinq cent soixante cinq; trois mille trois cent vingt deux,1
999,quatre cent soixante dix huit; sept cent vingt deux,1
1000,trois mille trois cent soixante quinze; mille cent neuf,0
1001,deux cent dix; six cent soixante six,1
1002,quatre mille huit cent quatre; deux mille sept cent dix,0
1003,quatre mille deux cent soixante; deux mille cent vingt six,0
1004,mille cent quatre vingts; trois mille cinq cent soixante neuf,1
1005,quatre mille cent soixante dix sept; quatre mille sept cent quatre vingt onze,1
1006,trois mille huit cent vingt cinq; trois mille huit cent vingt,0
1007,trois mille sept cent deux; trois mille deux cent soixante et onze,0
1008,cent vingt cinq; mille cent quatre vingt sept,1
1009,quatre mille cinq cent quatre vingt onze; deux cent cinquante,0
1010,quatre mille cinquante trois; cent seize,0
1011,cinq cent cinquante; mille sept cent dix sept,1
1012,mille six cent neuf; mille deux cent trente six,0
1013,quatre mille six cent quatre vingt douze; quatre mille quatre cent cinquante huit,0
1014,trois mille cent huit; quatre mille neuf cent quatre vingt seize,1
1015,deux mille sept cent soixante huit; deux mille huit cents,1
1016,trois mille cent quarante neuf; quatre mille huit cent onze,1
1017,deux mille trois cent vingt et un; trois mille neuf cent dix huit,1
1018,deux; trois mille six cent seize,1
1019,quatre mille six cent trente huit; trois mille cinq cent deux,0
1020,mille neuf cent trente sept; mille quatre cent vingt quatre,0
1021,quatre cent soixante six; deux mille neuf cent soixante trois,1
1022,mille sept cent dix neuf; quatre mille neuf cent quatre vingt neuf,1
1023,deux mille cent vingt quatre; trois mille huit cent quarante six,1
1024,trois mille huit cent cinquante; mille deux cent cinquante quatre,0
1025,six cent soixante; deux mille huit cent deux,1
1026,trois mille cinq cent quatre vingt quatorze; deux mille trois cent quatre vingt onze,0
1027,quatre mille trois cent soixante treize; sept cent quatre vingt neuf,0
1028,deux mille deux cent vingt et un; mille trois cent soixante neuf,0
1029,mille trois cent quatre vingt deux; quatre mille deux cent vingt deux,1
1030,deux cent dix huit; cent quatre vingt onze,0
1031,deux mille deux cent soixante quinze; quatre mille cinq cent quarante huit,1
1032,mille deux cent cinquante six; quatre mille deux cent douze,1
1033,mille six cent trente six; trois mille cinq cent cinquante six,1
1034,quatre mille neuf cent trente six; quatre mille sept cent cinquante huit,0
1035,deux mille neuf cent vingt huit; deux mille soixante,0
1036,cinq cent soixante quatorze; trois mille deux cent soixante quatorze,1
1037,trois mille trois cent trente; trois mille cinq cent soixante cinq,1
1038,neuf cent quarante sept; trois mille neuf cent quatre vingt huit,1
1039,trois mille cinq cent soixante dix sept; deux mille trente sept,0
1040,quatre cent quatre vingt seize; mille neuf cent cinquante deux,1
1041,deux mille trois cent cinquante huit; mille deux cent vingt deux,0
1042,neuf cent dix; deux mille trois cent quatre vingt sept,1
1043,trois mille deux; trois mille neuf cent dix huit,1
1044,mille cinq cent cinquante neuf; trois cent quarante sept,0
1045,trois mille cinquante cinq; quatre mille trente deux,1
1046,deux mille soixante quinze; quatre mille cinq cent cinquante trois,1
1047,mille trois cent treize; mille cinq cent soixante dix sept,1
1048,mille huit cent trente; quatre mille cent quarante six,1
1049,quatre mille trois cent trente cinq; trois mille trois cent quarante et un,0
1050,deux mille six cent quarante huit; quatre mille trois cent soixante quatorze,1
1051,trois mille quarante huit; trois mille onze,0
1052,deux mille six cent quarante trois; deux mille trente neuf,0
1053,trois mille neuf cent quarante deux; deux mille sept cent treize,0
1054,quatre mille sept cent cinquante sept; trois mille six cent vingt neuf,0
1055,cent dix; cinq cent huit,1
1056,trois cent cinquante deux; mille cent deux,1
1057,mille deux cent quarante et un; deux mille cinq cent vingt sept,1
1058,mille neuf cent quatre vingt un; quatre mille cinq cent cinquante deux,1
1059,trois cent quarante sept; deux mille six cent cinquante deux,1
1060,deux mille deux cent six; deux mille quatre cent quatre vingt cinq,1
1061,mille vingt trois; deux mille sept cent vingt quatre,1
1062,trois mille cent trente six; trois mille trois cents,1
1063,six cent trois; mille trois cent vingt trois,1
1064,trois mille trois cent trente six; trois mille neuf cent soixante quatre,1
1065,deux mille huit cent quatre vingt seize; quatre mille trente cinq,1
1066,trois mille trois cent trente six; trois mille deux cent cinquante,0
1067,mille deux cent quatre vingt sept; mille deux cent quatre,0
1068,trois mille quatre vingt onze; trois cent trente cinq,0
1069,deux mille deux cent quatre vingt seize; mille neuf cent cinq,0
1070,mille neuf cent trente; quatre mille neuf cent cinquante six,1
1071,trois mille cent trente sept; trois mille quatre cent seize,1
1072,mille huit cent dix; quatre mille trois cent quatre vingt seize,1
1073,mille huit cent deux; deux cent vingt sept,0
1074,trois mille cent cinquante sept; mille cinq cent quarante sept,0
1075,deux mille deux cent quarante et un; deux mille neuf cent soixante dix,1
1076,six cent trois; trois cent cinquante huit,0
1077,quatre mille cent treize; six cent un,0
1078,mille deux cent quarante quatre; mille cent soixante dix sept,0
1079,trois mille trois cent trente; huit cent trente neuf,0
1080,mille quatre cent douze; mille cinq cent quatre vingt dix,1
1081,deux mille sept cent vingt et un; quatre mille deux cent soixante quatre,1
1082,mille cent quatre vingt dix huit; quatre mille six cent trente neuf,1
1083,quatre mille cent soixante sept; mille cinq cent soixante dix huit,0
1084,trois mille neuf cent vingt trois; trois mille trois cent trente et un,0
1085,deux mille six cent treize; mille deux cent trente sept,0
1086,deux mille huit cent cinquante neuf; deux mille huit cent soixante dix,1
1087,trois mille neuf cent quarante trois; trois mille quatre vingt cinq,0
1088,quatre mille quatre cent quatre vingt six; cent dix sept,0
1089,deux mille cinq cent quatre vingt seize; deux mille cent dix neuf,0
1090,trois mille deux; trois mille trois cent quarante quatre,1
1091,trois mille huit cent vingt huit; trois mille cent un,0
1092,deux mille trois cent cinquante cinq; quatre mille neuf cent vingt six,1
1093,sept cent dix huit; trois mille six cent quatre vingt cinq,1
1094,mille trois cent seize; trois mille six cent quatre vingts,1
1095,deux cent quinze; deux mille huit cent soixante six,1
1096,quatre mille cinq cent quinze; mille trois cent soixante cinq,0
1097,quatre mille cinq cent soixante; huit cent trente,0
1098,trois mille cinq cent neuf; quatre mille cinq cent soixante et un,1
1099,deux; deux mille neuf cent vingt quatre,1
1100,trois mille quatre vingt onze; quatre mille neuf cent soixante quatorze,1
1101,trois mille quatre cent quatre vingt six; mille deux cent treize,0
1102,deux mille sept cent soixante; mille sept cent dix sept,0
1103,trois mille huit cent soixante dix sept; huit cent huit,0
1104,trois mille trois cent vingt deux; deux mille deux cent quatre vingt sept,0
1105,quatre mille quatre cent quatre vingt cinq; deux mille neuf cent quarante cinq,0
1106,deux mille trois cent trente deux; trois mille sept cent quarante huit,1
1107,mille huit cent cinquante et un; mille neuf cent quatre vingt cinq,1
1108,mille huit cent quatre vingt quinze; deux mille neuf cent soixante dix huit,1
1109,trois mille deux cent cinquante cinq; huit cent soixante dix neuf,0
1110,deux mille douze; deux mille sept cent quatre vingt dix neuf,1
1111,trois mille cinq cent soixante deux; mille cent soixante douze,0
1112,mille six cent quatre vingt quinze; mille cinq cent soixante quinze,0
1113,quatre mille deux cent quatorze; quatre cent dix huit,0
1114,trois mille quatre cents; mille trois cent cinquante huit,0
1115,deux mille quatre cent vingt huit; trois mille trois cent vingt deux,1
1116,trois mille deux cent quatre vingts; quatre mille huit cent cinquante deux,1
1117,trois mille quatre cent vingt cinq; cinq cent huit,0
1118,trois mille cent quatre vingt six; deux mille cinquante,0
1119,mille cent dix neuf; trois mille huit cent cinquante et un,1
1120,quatre mille six cents; quatre mille huit cent quatre vingt trois,1
1121,quatre mille trois cent cinq; deux cent quatre vingts,0
1122,deux mille deux cent quatre vingt sept; sept cent soixante quatorze,0
1123,mille huit cent vingt sept; trois mille quatre cent quarante neuf,1
1124,quatre mille neuf cent quatre vingt trois; trois mille huit cent vingt et un,0
1125,quatre mille quatre cent treize; huit cent cinquante trois,0
1126,mille six cent cinquante neuf; quatre vingt huit,0
1127,quatre mille cinquante cinq; deux mille cent quatre vingt neuf,0
1128,deux cent quarante sept; mille sept cent trois,1
1129,trois cent deux; mille sept cent trente sept,1
1130,cent quatre vingt treize; trois mille neuf cent soixante deux,1
1131,quarante deux; trois mille trois cent soixante dix,1
1132,quatre mille cinq cent cinq; trois mille deux cent soixante quatorze,0
1133,quatre mille huit cent vingt quatre; trois mille cinq cent soixante dix,0
1134,trois mille huit cent soixante; trois mille huit cent quarante huit,0
1135,quatre mille quatre cent quarante six; huit cent quatre vingt quatre,0
1136,deux mille sept cent soixante et onze; quatre mille sept cent soixante quatre,1
1137,deux mille huit cent quatre vingt treize; trois mille cinq cent six,1
1138,trois mille trois cent soixante six; deux mille trois cent quatre vingt cinq,0
1139,trois mille deux cent cinquante sept; trois mille quatre cent cinquante cinq,1
1140,trois mille quatre cent quinze; deux cent treize,0
1141,quatre mille deux cent soixante seize; quatre mille trois cent soixante dix huit,1
1142,quatre mille sept cent quatre vingt quinze; quatre cent quatre vingt seize,0
1143,huit cent trois; mille trente neuf,1
1144,deux mille trois cent trente sept; quatre mille quatre cent trente huit,1
1145,trois mille sept cent vingt et un; deux mille trois cent trente,0
1146,trois mille huit cent soixante dix sept; mille neuf cent un,0
1147,mille deux cent cinquante trois; mille trois cent vingt trois,1
1148,trois mille cent; deux mille trois cent quatre vingt douze,0
1149,mille sept cent quatre vingt trois; trois mille quarante trois,1
1150,quatre cent quatre vingt treize; six cent soixante quinze,1
1151,trois mille cinquante cinq; trois mille trois cent cinquante quatre,1
1152,quatre mille cent vingt; neuf cent soixante cinq,0
1153,cinq cent trente et un; trois mille huit cent quatre,1
1154,deux mille deux cent quatre vingt six; mille trois cent dix,0
1155,trois mille six cent trente sept; mille deux cent quatre vingt treize,0
1156,quatre mille cent soixante dix; mille trois cent quatre vingt quatorze,0
1157,sept cent soixante sept; trois mille trois cent treize,1
1158,quinze; quatre mille sept cent trente cinq,1
1159,mille huit cent trente six; trois mille cinq cent cinquante trois,1
1160,quatre mille deux cent trente et un; quatre mille cent quarante quatre,0
1161,mille huit cent trente sept; mille cent quatre vingt dix huit,0
1162,trois mille neuf cent vingt deux; deux mille quatre cent vingt trois,0
1163,deux mille quatre cent quarante; mille quatre cent trente,0
1164,quatre mille deux cent quarante six; quatre mille cent quatre vingt deux,0
1165,quatre mille cinq cent quatre vingt onze; quatre vingt un,0
1166,deux mille deux cent soixante dix; neuf cent seize,0
1167,deux mille sept cent quarante; deux mille neuf cent quarante huit,1
1168,neuf cent quatre vingt trois; mille cent quatre vingt onze,1
1169,cinq cent trente deux; quatre mille deux cent seize,1
1170,trois mille huit cent quatre vingt dix huit; mille sept cent vingt neuf,0
1171,trois mille cinq cent soixante huit; trois cent trente sept,0
1172,trois mille quatre cent quarante cinq; deux mille trois cent cinquante cinq,0
1173,trois cent trente quatre; mille deux cent quatre vingt quatorze,1
1174,deux mille cinq cent trente deux; deux cent quarante trois,0
1175,soixante trois; quatre mille six cent soixante treize,1
1176,trois mille deux cent soixante treize; deux mille neuf cent vingt,0
1177,deux mille quatre cent quatre vingt dix sept; deux mille six cent quatre vingt sept,1
1178,quatre mille huit cent soixante douze; deux mille quatre vingt treize,0
1179,six cent trois; cinq cent quatre vingt dix huit,0
1180,quatre cent cinquante six; deux mille neuf cent soixante quatorze,1
1181,mille cinq cent vingt six; quatre mille quatre cent neuf,1
1182,mille quarante neuf; mille deux cent soixante huit,1
1183,mille quatre vingt quatorze; mille cinq cent soixante quatorze,1
1184,trois mille trois cent cinquante sept; quatre mille cinq cent trente,1
1185,deux mille six cent soixante et un; trois mille cent soixante quinze,1
1186,sept cent trente sept; deux mille sept cent huit,1
1187,deux mille quatre vingt deux; deux cent six,0
1188,trois mille cinq cent vingt sept; deux mille neuf cent trente,0
1189,quatre mille cent vingt trois; trois mille cinq cent deux,0
1190,mille trente; mille quatre cent quatre,1
1191,mille quatre cent quatre vingt un; quatre mille huit cent trente quatre,1
1192,deux mille quatre cent soixante seize; neuf cent soixante dix sept,0
1193,mille six cent soixante dix sept; quatre mille trois cent dix sept,1
1194,mille sept cent cinquante huit; quatre mille trente huit,1
1195,trois mille quatre cent vingt neuf; trois mille cent soixante douze,0
1196,quatre mille sept cent sept; huit cent quatre vingt seize,0
1197,mille deux cent vingt; trois mille six cent quatre vingt quatorze,1
1198,deux mille deux cent quatre vingt trois; mille quarante sept,0
1199,quatre mille neuf cent soixante quatorze; mille huit cent soixante sept,0
1200,quatre mille quatre cent trente deux; mille six cent cinq,0
1201,deux mille deux cent trente cinq; mille deux cent soixante douze,0
1202,cinq cent dix neuf; sept cent cinquante huit,1
1203,deux mille trois cent quarante huit; trois mille sept cent trente deux,1
1204,sept cent quatre vingt quatorze; cent quatre vingt deux,0
1205,trois mille cinq cent quatre vingt cinq; quatre mille cent quatre vingt dix huit,1
1206,quatre cent quatre vingt treize; trois mille cinq cent cinquante cinq,1
1207,cinq cent quatorze; quatre mille trois cent vingt sept,1
1208,quatre mille trois cent cinquante trois; neuf cent quarante et un,0
1209,quatre mille cent dix neuf; deux mille cinq cent quatre vingt dix huit,0
1210,cinq cent trente six; deux mille cent quatre vingt sept,1
1211,quatre mille quinze; mille quatre cent quinze,0
1212,mille quatre cent trente deux; trois mille cinq cent quatre vingt neuf,1
1213,trois mille sept cent quatre vingt seize; trois mille sept cent neuf,0
1214,quatre mille six; soixante et un,0
1215,trois cent vingt sept; deux mille quatre vingt dix huit,1
1216,mille quatre vingts; quatre mille trois cent soixante six,1
1217,quatre mille cinquante deux; trois mille sept cent soixante quinze,0
1218,trois mille deux cent quarante sept; quatre cent quatre vingt sept,0
1219,deux mille deux cent soixante douze; deux mille trente deux,0
1220,deux mille six cent quatorze; deux mille huit cent quarante sept,1
1221,vingt six; deux mille cinquante deux,1
1222,quatre mille trois cent trente six; cent dix neuf,0
1223,deux mille quatre cent quarante; cent vingt et un,0
1224,quatre mille sept cent soixante; trois mille quatre cent onze,0
1225,trois cent quatre vingt seize; deux mille cinq cent trente huit,1
1226,deux mille neuf cent quatre vingt trois; quatre mille quatre cent soixante dix neuf,1
1227,mille six cent soixante dix neuf; trois mille neuf cent vingt trois,1
1228,six cent trente sept; mille six cent soixante quatre,1
1229,deux mille cent soixante dix sept; mille trois cent trente trois,0
1230,trois mille vingt huit; trois mille huit cent quarante huit,1
1231,quatre mille soixante dix huit; trois mille cinq cent cinq,0
1232,quatre mille deux cent quatre vingt un; six cent quatre vingt quatre,0
1233,quatre mille trois cent quarante deux; deux mille cinq cent soixante et onze,0
1234,deux mille cinq cent soixante cinq; quatre mille cinq cent quatre vingt huit,1
1235,cent trente neuf; quatre mille sept cent soixante dix huit,1
1236,trois mille cinq cent soixante deux; deux mille six cent dix,0
1237,mille cent quatre vingt dix; deux mille six cent quatre vingt onze,1
1238,quatre mille neuf cent quarante neuf; cent quatre vingt dix,0
1239,deux mille trente sept; quatre mille cinquante deux,1
1240,mille cinq cent vingt quatre; trois mille trente et un,1
1241,deux mille quatre cent quarante sept; deux mille cent soixante quinze,0
1242,deux mille cent quinze; trois mille soixante quatre,1
1243,quatre mille cinq cent cinquante neuf; quatre mille quatre cent huit,0
1244,deux mille cinq cent soixante neuf; neuf cent quatre vingt douze,0
1245,trois mille quatre cent quatre vingts; cinq cent treize,0
1246,deux mille sept cent seize; quatre mille quarante neuf,1
1247,mille cinq cent soixante dix huit; quatre mille huit cent quarante et un,1
1248,deux mille deux cent cinquante trois; mille quatre cent trente,0
1249,mille quatre vingt dix neuf; deux mille cinq cent onze,1
1250,deux mille deux cent trente quatre; deux mille neuf cent quatre vingt dix huit,1
1251,trois mille huit cent quatre vingt quatre; quatre mille neuf cent neuf,1
1252,quatre mille six cent soixante et un; mille quatre cent soixante douze,0
1253,soixante; deux mille six cent soixante et un,1
1254,quatre mille dix neuf; deux cent trente,0
1255,deux cent cinquante quatre; mille soixante huit,1
1256,trois mille huit cent cinquante six; trois mille vingt quatre,0
1257,deux mille neuf cent dix neuf; cinq cent trente et un,0
1258,mille quatre vingt neuf; cinq cent sept,0
1259,trois mille six cent quatre vingt onze; deux mille cent neuf,0
1260,mille neuf cent cinquante deux; trois mille cinq cent soixante trois,1
1261,quatre mille deux cent quatre vingts; cinq cent cinq,0
1262,deux mille neuf cent cinquante sept; mille quatre cent quarante trois,0
1263,mille six cent soixante treize; quatre mille huit cent quarante et un,1
1264,mille huit cent soixante et onze; neuf,0
1265,deux mille treize; quatre mille deux cent soixante six,1
1266,trois mille cinq cent quatre vingt huit; deux mille trois cent soixante huit,0
1267,deux mille neuf cent vingt neuf; quarante deux,0
1268,deux mille cent trois; mille quatre cent trente cinq,0
1269,trois mille trois cent dix huit; quatre mille quarante et un,1
1270,mille cent six; mille cinq cent quatre vingt neuf,1
1271,quatre mille six cent cinquante huit; quatre mille six cent soixante dix neuf,1
1272,quatre mille neuf cent quatre vingt dix; deux mille huit cent trois,0
1273,quatre mille sept cent quatre vingt quinze; quatre mille cinq cent soixante six,0
1274,deux mille cent vingt cinq; deux mille deux cent soixante treize,1
1275,quatre mille sept cent cinquante huit; cinq cent quarante six,0
1276,deux mille trois cent cinquante trois; deux mille quatre cent dix,1
1277,huit cent soixante dix neuf; quatre mille trois cent cinquante deux,1
1278,neuf cent soixante six; trois mille vingt deux,1
1279,quatre mille cent vingt trois; mille trois cent trente six,0
1280,mille soixante dix neuf; onze,0
1281,quatre mille trois cent quatre vingt dix huit; quatre mille neuf cent vingt trois,1
1282,trois mille quatre cent quatre vingt huit; deux mille trois cent seize,0
1283,huit cent vingt huit; trois mille cent soixante dix sept,1
1284,mille neuf cent soixante quatre; trois mille deux cent cinquante quatre,1
1285,trois mille quarante huit; quatre mille six cent trente trois,1
1286,cent douze; trois mille neuf cent douze,1
1287,trois mille deux cent soixante quinze; deux mille huit cent trente,0
1288,quatre mille trois cent soixante quatorze; deux mille cinq cent quatre vingt seize,0
1289,quatre mille cinq cent cinquante cinq; quatre mille sept cent vingt sept,1
1290,mille six cent soixante et onze; quatre mille six cent quatre vingt dix huit,1
1291,mille trois cent vingt trois; deux mille sept cent quatre vingt quatorze,1
1292,deux mille deux cent soixante et onze; quatre cent deux,0
1293,mille six cent trente sept; mille six cent trente quatre,0
1294,trois mille sept cent dix sept; quatre mille deux cent quatre vingt quinze,1
1295,quatre cent vingt cinq; quatre mille huit cent quatre vingt onze,1
1296,deux mille sept cent soixante dix sept; quatre cent trois,0
1297,huit cent quinze; quatre mille cent quatre vingt quatorze,1
1298,mille cinq cent soixante; trois mille vingt huit,1
1299,trois mille deux cent soixante dix; trois mille vingt cinq,0
1300,quatre mille cent douze; trois mille cent quatre vingt sept,0
1301,deux mille huit cent cinquante sept; neuf cent quatorze,0
1302,six cent trois; deux cent quatre vingt quatorze,0
1303,trois mille trente quatre; mille cinq cent soixante six,0
1304,trois mille trois cents; deux mille huit cent quarante huit,0
1305,trois mille quatre cent quatre vingt dix; deux mille trois cent seize,0
1306,deux mille trois cent quarante et un; trois mille trois cent quatre vingt treize,1
1307,quatre mille sept cent quarante cinq; trois mille quatre cent trois,0
1308,mille trois cent dix neuf; mille neuf cent douze,1
1309,six cent cinquante sept; deux mille six cent quatre vingt douze,1
1310,trois mille huit cent trente cinq; cinq cent quatre vingt trois,0
1311,trois mille sept cent quarante huit; deux mille trois cent trente deux,0
1312,mille quarante quatre; trois mille cent vingt sept,1
1313,deux mille six cent vingt trois; sept cent vingt huit,0
1314,sept cent quatre vingt treize; dix,0
1315,quatre cent trente trois; mille deux cent quatre vingt treize,1
1316,mille neuf cent dix huit; trois mille cent quatre vingt treize,1
1317,quatre mille deux cent trente trois; deux mille sept cent quatre vingt un,0
1318,trois mille cinq cent cinquante quatre; quatre mille neuf cent vingt cinq,1
1319,quatre mille deux cent cinq; mille trois cent un,0
1320,quatre mille cinq cent quatre vingt onze; deux mille deux cent cinquante cinq,0
1321,quatre mille deux cent quarante et un; neuf cent quarante deux,0
1322,quatre mille cinq cent cinquante et un; deux mille quatre cent douze,0
1323,trois mille six cent vingt six; trois cent quatre vingt huit,0
1324,trois mille huit cent quatre vingt treize; neuf cent soixante quinze,0
1325,trois mille trois cent trente trois; deux mille quatre vingt six,0
1326,trois mille trois cent quarante deux; deux mille trois cent trente et un,0
1327,quatre mille trois cent vingt deux; mille trois cent vingt sept,0
1328,trois mille huit cent cinquante quatre; deux mille cinq cent soixante sept,0
1329,trois cent quatre vingt quatorze; mille deux cent cinquante deux,1
1330,mille quinze; quatre mille trois cent quatre vingts,1
1331,soixante douze; quatre mille neuf cent quatre vingt huit,1
1332,mille huit cent soixante dix neuf; trois mille six cent soixante,1
1333,mille cent trente six; mille six cent soixante dix,1
1334,mille quatre cent quatre vingt neuf; quatre mille huit cent soixante huit,1
1335,trois mille vingt et un; deux mille cinq cent quatre vingt huit,0
1336,quatre cent quarante et un; deux mille quatre cent soixante trois,1
1337,cinq cent trente et un; mille neuf cent cinq,1
1338,quatre mille quatre cent six; trois mille huit cent quarante et un,0
1339,trois cent quatre; quatre mille cinq cent cinquante neuf,1
1340,trois mille huit cent soixante douze; quatre mille quatre cent quatre vingt dix huit,1
1341,deux mille trente deux; sept cent quarante neuf,0
1342,deux mille six cent soixante quatre; trois mille huit cent dix huit,1
1343,trois mille huit cent quatre vingt dix sept; deux cent trente trois,0
1344,quatre mille quatre cent quatre vingt six; deux mille trois cent dix neuf,0
1345,mille cent six; quarante sept,0
1346,huit cent dix huit; trois cent trente huit,0
1347,mille trois cent vingt quatre; quatre mille vingt huit,1
1348,quatre mille cent quatre vingt neuf; trois mille neuf cent trente sept,0
1349,deux mille quatre cent soixante; huit cent huit,0
1350,deux mille cent soixante six; deux mille cent deux,0
1351,quatre mille six cent un; trois mille huit cent soixante dix huit,0
1352,trois mille cent quatre vingt seize; quatre mille six cent quarante huit,1
1353,cent quatre vingt seize; trois mille deux cent soixante trois,1
1354,quatre mille douze; mille neuf cent soixante et onze,0
1355,trois mille neuf cent vingt neuf; deux mille neuf cent cinquante et un,0
1356,mille soixante; quatre mille huit cent quatre vingt douze,1
1357,mille neuf cents; trois mille neuf cent trente neuf,1
1358,deux mille sept cent quatre vingt douze; mille deux cent quatre vingt dix,0
1359,mille neuf cent vingt six; trois mille neuf cent deux,1
1360,mille trois cent dix; quatre mille cinq cent trente trois,1
1361,deux mille soixante cinq; cinq,0
1362,deux mille six cent soixante seize; mille sept cent quatre vingt quatorze,0
1363,trois mille deux; deux cent quatre vingt neuf,0
1364,sept cent vingt six; mille trois cent trente deux,1
1365,mille quatre cent quatre vingt quinze; quatre mille six cent quatre vingt quinze,1
1366,trois mille deux cent vingt; deux mille trois cent soixante et onze,0
1367,deux cent dix sept; trois cent quatre vingt un,1
1368,trois mille cinq cent vingt; trois mille deux cent trente huit,0
1369,trois mille cent quatre vingt douze; deux mille deux cent quarante six,0
1370,quatre mille neuf cent quatre vingt onze; six cent cinquante huit,0
